"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000459735",47.4508721361492,-0.140383547207262,0.0448706285008677,-3.12862894720869,0.00175623932519343,0.00782548624781211
"ENST00000459737",478.36389011184,0.156563745179828,0.044984744645122,3.4803742116341,0.000500713884743577,0.00267549001936567
"ENST00000459739",44.0838726466539,0.426380179833449,0.0499111129248166,8.54279046984437,1.31018838084515e-17,1.81160101524427e-15
"ENST00000459741",60.1857227011231,0.0682151005321196,0.0211803062255913,3.22068528214659,0.00127884498429611,0.0059691476581737
"ENST00000459742",13.4383300966163,0.172553228453237,0.0482142487423394,3.57888451970649,0.000345063889654653,0.0019393916168286
"ENST00000459744",30.2969558088772,0.102751379030733,0.0360821279156562,2.84770840763381,0.00440352512689093,0.0170624092014462
"ENST00000459746",20.0217918248983,-0.201130231735677,0.0365156713728815,-5.50805241075336,3.62825395482633e-08,6.1641838695194e-07
"ENST00000459747",284.494090454827,-0.219246443781861,0.0305899910390254,-7.16726080442965,7.65131883862388e-13,3.73835046990263e-11
"ENST00000459756",90.3492871544096,-0.0731981076662145,0.0234976545089675,-3.1151240068782,0.00183867593146832,0.00813952570834449
"ENST00000459777",69.292576718702,0.119532863266333,0.020407398915,5.85732967558509,4.70368816192947e-09,9.99374069229026e-08
"ENST00000459784",21.3645782351618,-0.432083790043682,0.0812700789737047,-5.31664045981159,1.05700634650578e-07,1.59699893808165e-06
"ENST00000459785",26.6426810749979,0.114411151677651,0.0316367436146405,3.61640101368415,0.000298727476321796,0.00171376317000295
"ENST00000459786",37.7774981092449,0.268157338720653,0.0485631878955708,5.52182322332901,3.35499946584788e-08,5.74672745745339e-07
"ENST00000459788",343.214305439815,0.102720689166354,0.0261231442595952,3.93217172272914,8.41818944526841e-05,0.000571088704449392
"ENST00000459796",27.6296892737609,0.310754058093409,0.0481665080661898,6.45166258816967,1.1062967362773e-10,3.39961707395145e-09
"ENST00000459797",87.0140177826853,0.157168983113509,0.0322174684189882,4.87837781260546,1.06961892360556e-06,1.24176328825231e-05
"ENST00000459800",86.9052975744076,0.106264358002082,0.0198625993124176,5.34997239438084,8.79676494146139e-08,1.3548914564009e-06
"ENST00000459821",45.5856599597152,0.0992081521615028,0.0264618519262067,3.74910087314226,0.000177469696946531,0.0010925387802551
"ENST00000459824",96.248254917082,-0.186382533436355,0.0256837551271208,-7.25682566719164,3.96279906075308e-13,2.05185791654977e-11
"ENST00000459828",16.6762494711878,-0.175398683330869,0.0386679754722239,-4.53601930767909,5.73259343732889e-06,5.43759801905869e-05
"ENST00000459831",24.5990235676508,-0.239132597837805,0.0767616164964561,-3.11526266319372,0.00183781178048991,0.00813638157436779
"ENST00000459840",60.8138384953475,-0.252284412201896,0.0418457765665456,-6.02890979453323,1.65069384050158e-09,3.91145137200341e-08
"ENST00000459842",27.5802613009563,0.18096708396097,0.0530561998129006,3.41085649931844,0.000647591644228552,0.00333827746239587
"ENST00000459843",62.8031387366715,0.141319718623312,0.0343167115108078,4.11810200924423,3.82005604681253e-05,0.000287744292947176
"ENST00000459850",47.6904503609467,0.0796380074021786,0.0237150671238656,3.35811857441613,0.000784749420916688,0.0039344393247464
"ENST00000459855",23.3661171423213,0.237869440186631,0.0396719920659747,5.99590360350579,2.02357037826687e-09,4.69539382167684e-08
"ENST00000459856",24.3341130920337,-0.1966933277115,0.034621339741236,-5.68127430023243,1.33694857635455e-08,2.52710194902477e-07
"ENST00000459859",63.827616634276,-0.0805612224948968,0.023767276956447,-3.38958571663567,0.00069998321172992,0.00356524302933773
"ENST00000459868",10.7151636720695,-0.128521225385859,0.0485217838867869,-2.64873248860204,0.00807942565912619,0.0283444376424724
"ENST00000459869",464.627098134979,0.113101080324011,0.041477441287683,2.72680948517422,0.00639499504314977,0.0233320443042946
"ENST00000459870",77.6292031653659,0.231983932119869,0.024682886145788,9.39857400587877,5.53075314925333e-21,1.53081208806105e-18
"ENST00000459872",7.68218446904071,-0.378467520961005,0.0585656836822638,-6.46227444409773,1.03140817533502e-10,3.19175045805724e-09
"ENST00000459874",31.2542420013484,-0.0724105351917863,0.0291082700199916,-2.48762757601378,0.012859832100102,0.0417257803188886
"ENST00000459877",26.5194267217357,0.342291804532425,0.0398258645791876,8.59471120462007,8.34744639503061e-18,1.2112274551384e-15
"ENST00000459879",34.6381084377082,0.197758194948248,0.0315024131231837,6.27755702951883,3.43934127952649e-10,9.4781193669467e-09
"ENST00000459881",34.515179546783,0.16137310065114,0.0473715121153335,3.40654316159998,0.000657911470320384,0.00338399583404461
"ENST00000459883",50.014057832528,-0.161744269433787,0.0496026336700802,-3.26080003149811,0.00111098360385953,0.00529185354510171
"ENST00000459884",79.2826200870688,0.164853727554481,0.0365168643097519,4.51445464090564,6.34799064099356e-06,5.94644919240474e-05
"ENST00000459903",93.4726680414349,-0.0789038072992193,0.025738767852232,-3.06556272437792,0.00217260801245069,0.00937342057515313
"ENST00000459904",99.7848143254906,0.119460481397276,0.0246465110488232,4.84695302960456,1.25372095450865e-06,1.42820807715309e-05
"ENST00000459906",73.861597288839,0.0833317417482836,0.0340348382900225,2.44842478868815,0.0143482382444725,0.045710898964565
"ENST00000459908",47.9331013757424,0.200778320543907,0.0258217414435013,7.77555305412747,7.51184876924677e-15,5.65961599718509e-13
"ENST00000459909",19.8251009253086,-0.339706379835787,0.0502041639118134,-6.76649810227894,1.31936769193879e-11,4.97850198597966e-10
"ENST00000459914",45.0076205610174,-0.0675654647728456,0.0263559650647116,-2.56357392366216,0.0103600636479712,0.0348845998792706
"ENST00000459915",90.9240825187397,0.332214801436631,0.0388218073581467,8.55742748841694,1.15413925640824e-17,1.61560353131706e-15
"ENST00000459919",37.3208574808132,0.166617220973519,0.0295046687138295,5.64714766295348,1.63131708361424e-08,3.01363266386586e-07
"ENST00000459927",24.0119540611596,-0.0960669705564902,0.035672535506652,-2.69302333551749,0.00708073129399352,0.0254032407433877
"ENST00000459929",65.2772744329261,0.293133303971397,0.0417736729770021,7.01717811916557,2.26393926863532e-12,9.99865531184873e-11
"ENST00000459930",79.1946537306661,0.304523468533014,0.0398203103996019,7.64744085309938,2.05018496063241e-14,1.40090966831735e-12
"ENST00000459941",36.9368743846635,0.165872531704495,0.0324081402853811,5.11823666041455,3.08405466327543e-07,4.13502652825141e-06
"ENST00000459945",33.7322584450645,-0.214580236095585,0.0451524671559957,-4.75234798032717,2.01067935677216e-06,2.16752109343826e-05
"ENST00000459947",115.639553274626,0.249332279183015,0.0349031018628951,7.14355647135407,9.09465330268218e-13,4.37746778510526e-11
